	Unnamed: 0	sentences	label
361	361	"Doch zie, den volgenden dag ontvangt hyden last zich naar zekere Afdeeling te begeven, welker gezagvoerende kontroleur wegens ware of veronderstelde oneerlykheid geschorst was in zyn beheer, om _in loco_ zekere zaken te onderzoeken en daarvan ""te dienen van bericht."" Wèl was de adsistent-resident verwonderd dat hem iets werd opgedragen dat zyn Afdeeling in 't geheel niet aanging, doch daar hy strikt genomen deze opdracht kon beschouwen als een vereerende onderscheiding, en dewyl hy met den generaal op zeer vriendschappelyken voet stond zoodat hy geen oorzaak had aan een valstrik te denken, berustte hy in deze zending, en begaf zich naar ik wil vergeten hebben waarheen, om te doen wat hem bevolen was.Na eenigen tyd keert hy terug, en biedt een verslag aan dat niet ongunstig luidde voor dien kontroleur.Doch ziet, er was gedurende dien tyd op _Padang_, door 't publiek--dat is:door niemand en iedereen--ontdekt dat die ambtenaar slechts gesuspendeerd was om een gelegenheid te scheppen den adsistent-resident van de plaats te verwyderen, ten-einde zyn voorgenomen onderzoek naar de verdwyning van dat kind te voorkomen, of althans te verschuiven tot een tydstip dat die zaak moeielyker zou optehelderen zyn.Ik herhaal nu dat ik niet weet of dit waar was, doch naar de kennis die ikzelf later van den generaal Vandamme opdeed, komt deze lezing van 't geval my geloofbaar voor._ was er niemand die hem niet--wat het peil aangaat, waartoe zyn zedelykheid was afgedaald--tot zoo-iets in-staat keurde.De meesten kenden hem slechts één goede hoedanigheid toe, die van onverschrokkenheid in 't gevaar, en indien ik, die hem in gevaar gezien heb, van meening ware dat hy _après tout_ een dapper man was, zou dit alleen my bewegen u deze geschiedenis niet te vertellen.'t Is waar, hy had op Sumatra veel laten ""sabreeren"" doch wie sommige gebeurtenissen van naby gezien had[99] voelde neiging om wat aftedingen op zyn dapperheid, en, hoe vreemd het schyne, ik geloof dat hy zyn krygsmansroem grootendeels te danken had aan de zucht tot tegenstelling, die ons allen min of meer bezielt."	stern
362	362	Men zegt gaarne:'t is waar dat Peter of Paul _dit_, _dit_ of _dit_ is, maar ..._dàt_ is hy, _dàtmoet men hem laten!En nooit kan men zoo zeker zyn geprezen te worden, dan wanneer men een zeer in 't oog vallend gebrek heeft.Jy, Verbrugge, bent alle dagen dronken ...vroeg Verbrugge die een voorbeeld was van matigheid. --Ja, _ik_ maak je nu dronken, alle dagen!je zóó ver, dat Duclari 's avends in de galery over je struikelt.	stern
363	363	"Dit zal hy onaangenaam vinden, maar terstond zal hy zich herinneren iets goeds in je gezien te hebben dat hem toch vroeger niet in 't oog viel.En als ik dan kom, en ik vind je zoo erg ..._, dan zal hy my de hand op den arm leggen, en uitroepen--""och, geloof toch dat hy overigens zoo'n beste brave knappe jongen is!zeg ik tòch van Verbrugge, riep Duclari, al is hy _vertikaal_. --Niet met dat vuur en die overtuiging!hoe dikwyls men hoort zeggen:""o, als _die_ man op zyn zaken wilde passen, dàt zou iemand wezen!Maar ... en dan volgt het betoog hoe hy _niet_ op zyn zaken past en dus _niemand_ is.Ik geloof hiervan de reden te weten.Ook van de dooden verneemt men altyd goede hoedanigheden waarvan we vroeger niets bemerkten."	stern
364	364	"De oorzaak zal wel zyn dat ze niemand _in den weg staan_.Alle menschen zyn min of meer mededingers.We zouden gaarne èlk ander _geheel_ en _in alles_ onder ons plaatsen.Dit echter te uiten, verbiedt de goede toon en zelfs het eigenbelang, want zeer spoedig zou niemand ons gelooven ook al beweerden wy iets waars.Er moet dus een omweg gezocht worden, en ziet hier hoe we dit doen.Als gy, Duclari, zegt:""de luitenant Slobkous is een goed soldaat, waarachtig hy is een goed soldaat, ik kan je niet genoeg zeggen welk een goed soldaat de luitenant Slobkous is ... maar een _theoretikus_ is hy niet ... Heb je niet zoo gezegd, Duclari? --Ik heb nooit een luitenant Slobkous gekend of gezien? --Goed, schep er dan een, en zeg dat van hem."	stern
365	365	 --Wèl, ik schep hem, en zeg het. --Weet je wat ge nu gezegd hebt?Je hebt gezegd dat jy, Duclari, _à cheval_ bent op de _theorie_.Ik ben geen haar beter.Geloof me, we doen onrecht zoo boos te worden op iemand die heel slecht is, want de goeden onder ons zyn 't slechte zoo na!Laat eens de volmaaktheid nul heeten, en honderd graden voor slecht gelden, hoe verkeerd doendan--wy, die dobberen tusschen acht-en negen-en-negentig!--_haro_ te roepen over iemand die op honderd-en-één staat!En nog geloof ik dat velen dien honderdsten graad slechts niet bereiken uit gemis aan goede eigenschappen, aan moed by-voorbeeld om geheel te zyn wat men is. --Op hoeveel graden sta ik, Max? --Ik heb een loep noodig voor de onderdeelen, Tine.	stern
366	366	" --Ik reklameer, riep Verbrugge--neen, mevrouw, niet tegen uwe nabyheid aan de nul!--neen, maar er zyn ambtenaren gesuspendeerd, er is een kind zoek, een generaal in staat van beschuldiging ... ik vraag:_la pièce_! --Tine, zorg toch dat er een volgenden keer wat in huis is!Neen, Verbrugge, je krygt _la pièce_ niet, voor ik nog een beetje heb rondgereden op myn stokpaardje over de tegenstellingen.Ik zei dat elk mensch in zyn medemensch een soort van konkurrent ziet.Men mag niet altyd laken--wat in 't oog vallenzou!--daarom verheffen wy gaarne een goede eigenschap bovenmate, om de kwade hoedanigheid aan welker openbaring ons eigenlyk alleen gelegen is, te doen in het oog vallen, zonder den schyn op ons te laden van partydigheid.Als iemand zich by my beklaagt omdat ik gezegd heb:""zyn dochter is zeer schoon, maar hy is een dief"" dan antwoord ik:""hoe kan je dáárover zoo boos wezen!"	stern
367	367	"Ik heb immers gezegd dat je dochter een lief meisjen is!Zieje, dat wint dubbel!Wy beiden zyn kruieniers, ik neem hem zyn klanten af, die geen rozynen willen koopen by een dief, en te-gelyker-tyd zegt men van my dat ik een goed mensch ben, omdat ik de dochter prys van een konkurrent. --Neen, zóó erg is 't niet, zei Duclari, dàt is wat sterk! --Dit komt u nu zoo voor, omdat ik de vergelyking wat kort en brusk gemaakt heb.We moeten ons dat:""hy is een dief"" eenigszins omzwachteld voorstellen.De strekking der gelykenis blyft waar.Wanneer we genoodzaakt zyn iemand zekere eigenschappen toe te kennen die aanspraak geven op achting, eerbied of ontzag, dan doet het ons genoegen naast die eigenschappen iets te ontdekken, dat ons van den verschuldigden cyns voor een gedeelte of geheel ontslaat.""Voor _zulk_ een dichter zou men 't hoofd buigen, maar ... hy slaat zyn vrouw!""[100"	stern
368	368	"Ziet ge, dan gebruiken wy gaarne de blauwe plekken van die vrouw als voorwendsel om ons hoofd overeind te houden, en in 't eind doet het ons zelfs pleizier dat hy 't mensch slaat, wat toch anders heel leelyk is.Zoodra wy erkennen moeten dat iemand hoedanigheden bezit die hem de eer van een voetstuk waardig maken, zoodra we zyn aanspraken daarop niet langer kùnnen loochenen zonder doortegaan voor onkundig, gevoelloos, of nayverig ...dan zeggen we ten-laatste:""goed, zet hem er op!"" Maar reeds onder dat opzetten, en als hyzelf nog meent dat we verrukt staan over zyn uitstekendheid, hebben we reeds den strik gelegd in den _lazzo_ die dienen moet om hem by de eerste gunstige gelegenheid naar-beneden te halen.Hoe meer _mutatieonder de _inhabers_ der voetstukken, hoe grooter de kans voor anderen om óók eens aan de beurt te komen, en dit is zóó waar dat wy uit gewoonte en tot oefening--even als een jager die op kraaien schiet, welke hy toch liggen laat--ook _die_ standbeelden gaarne neerhalen, welker piedestal nooit door ons kan bestegen worden.Kappelman die zich voedt met zuurkool en scharrebier, zoekt verheffing in de klacht:""Alexander wàs niet groot ...hy was onmatig"" zonder dat er voor Kappelman de minste kans bestaat ooit met Alexander te konkurreeren in wereldverovering."	stern
369	369	"Hoe dit zy, ik ben zeker dat velen nooit op 't denkbeeld zouden gekomen zyn, den generaal Vandamme voor zoo dapper te houden, als zyn dapperheid niet had kunnen dienen tot voertuig van 't altyd daarby gevoegde:""maar ... zyn zedelykheid!"" En tevens, dat deze onzedelykheid niet zoo hoog zou opgenomen zyn door de velen die zelf niet zoo onaantastbaar waren op dit stuk, wanneer men ze niet had noodig gehad tot het opwegen tegen zyn roem van dapperheid, die sommigen belette te slapen. Één eigenschap bezat hy werkelyk in hooge mate:Wat hy zich voornam, moest geschieden, en geschiedde ook gewoonlyk.Doch--zie je wel dat ik weer terstond de tegenstelling by-de-hand heb?--doch in de keuze der middelen was hy dan ook wat ...vry, en, zooals van der Palm--naar ik geloof, ten-onrechte--van Napoléon zeide:""hinderpalen der zedelykheid stonden hem nooit in den weg!"" Nu, dan is 't zeker gemakkelyker zyn doel te bereiken, dan wanneer men zich door zoo-iets wèl gebonden acht.De adsistent-resident van _Padang"	stern
370	370	"_, dan had een bericht uitgebracht, dat gunstig luidde voor dien gesuspendeerden kontroleur, wiens suspensie hierdoor een tint van onrechtvaardigheid bekwam.De Padangsche praatjes duurden voort:men sprak nog altyd over 't verdwenen kind.De adsistent-resident voelde zich op-nieuw geroepen die zaak optevatten, maar voor hy iets tot helderheid had kunnen brengen, ontving hy een besluit waarby hy door den Gouverneur van Sumatra's Westkust werd gesuspendeerd ""wegens oneerlykheid in ambtsbetrekking."" Het heette dat hy uit vriendschap of medelyden de zaak van dien kontroleur, tegen beter weten aan, in een valsch daglicht had gesteld.Ik heb de stukken die deze zaak betreffen, niet gelezen, maar ik weet dat de adsistent-resident niet in de minste betrekking met dien kontroleur stond, hetgeen reeds hieruit blykt dat men juist _hem_ had gekozen om die zaak te onderzoeken.Ik weet voorts dat hy een achtenswaardig persoon was, en dat ook de Regeering hem hiervoor hield, hetgeen blykt uit het vernietigen der suspensie, nadat de zaak elders dan op Sumatra's Westkust onderzocht was.Ook die kontroleur is later geheel in zyn eer hersteld geworden.Het was hun suspensie die my 't puntdicht ingaf, dat ik op de ontbyttafel van den generaal liet neerleggen door iemand die toen by hem, vroeger by my in dienst was.Het wandlend schorsbesluit dat schorsend ons regeert, Jan Schors-al, Gouverneur, de weerwolf onzer dagen, Had zyn geweten zelf met vreugd gesuspendeerd..."	stern
371	371	Als 't niet voor langen tyd finaal reeds ware ontslagen. --Neem me niet kwalyk, m'nheerHavelaar, ik vind dat zoo-iets niet te pas kwam, zei Duclari. --Ik ook ... maar ik moest toch _iets_ doen!Verbeeld je dat ik geen geld had, niets ontving, en van-dag tot-dag vreesde te sterven van honger, wat dan ook naby genoeg geweest is.Ik had weinig of geen betrekkingen op _Padang_, en bovendien, ik had den generaal geschreven dat _hy_ verantwoordelyk was indien ik omkwam van ellende, en dat ik van niemand hulp zou aannemen.In de binnenlanden waren er die, vernemende hoe 't met my gesteld was, my uitnoodigden ten hunnent te komen, maar de generaal verbood dat men my daarheen een pas zou geven.Naar Java vertrekken mocht ik ook niet.Overal elders had ik me kunnen redden, en misschien ook dáár als men niet zoo bevreesd ware geweest voor den machtigen generaal.Het scheen zyn plan te zyn my te laten verhongeren.	stern
372	372	Dat heeft negen maanden geduurd! --En hoe hebt ge u zoolang in 't leven gehouden?Of had de generaal véél kalkoenen! --O ja!Maar dit hielp me niet ...zoo-iets doet men maar ééns, niet waar?Wat ik gedurende dien tyd uitrichtte?Och ... ik maakte verzen, schreef komedies ... en zoo al voort. --En was daarvoor op _Padang_ ryst te-koop? --Neen, maar die heb ik er ook niet voor gevraagd.	stern
373	373	Ik zeg liever niet hoe ik geleefd heb.[101]Tine drukte hem de hand, _zy_ wist het. --Ik heb een paar regels gelezen, die ge in die dagen zoudt geschreven hebben achter op een kwitantie, zei Verbrugge. --Ik weet wat je bedoelt.Die regels schetsen myn pozitie.Er bestond in die dagen een tydschrift, _de Kopiist_, waarop ik inteekenaar was.Het stond onder de bescherming van de Regeering--de redakteur was ambtenaar by de algemeene Sekretarie[102]--en hierom werden de inteekeningsgelden in 's lands kas gestort.Men bood my een kwitantie van twintig gulden aan.Daar nu dit geld op de bureaux van den Gouverneur moest worden verhandeld, en dus de kwitantie, als zy onbetaald bleef, die bureaux te passeeren had om te worden teruggezonden naar Batavia, maakte ik van die gelegenheid gebruik om achter op dat stuk te protesteeren tegen myn armoede:    Maar toen ik later te Batavia by de redaktie van den _Kopiist_ myn twintig gulden kwam brengen, was ik niets schuldig.	stern
374	374	"Het schynt dat de generaal zelf dat geld voor my betaald heeft, om niet gedwongen te zyndie geillustreerde kwitantie terug te zenden naar Batavia --Maar wat deed hy na 't ... na 't ... wegnemen van dien kalkoen?'t Was toch ... een diefstal!En na dat epigram? --Hy strafte me vreeselyk!Wanneer hy my voor die zaken had laten terechtstaan als schuldig aan oneerbiedigheid jegens den Gouverneur van Sumatra's Westkust, hetgeen in die dagen met een beetje goeden wil had kunnen worden uitgelegd als ""_pooging, tot ondermyning van 't nederlandsch gezag, en aanhitsing, tot opstand_"" of aan ""_diefstal op den publieken weg_"" zou hy getoond hebben een goedhartig mensch te zyn.Maar neen, hy strafte me beter ... akelig!Aan den man die op de kalkoenen passen moest, liet hy gelasten voortaan een anderen weg te kiezen.En myn puntdicht ... ach, dàt is nog erger zeide _niets_, en deed _niets_!"	stern
375	375	Ziet ge, dit was wreed!Hy gunde me niet het minste martelaars-air, ik werd niet belangwekkend door vervolging, en mocht niet ongelukkig wezen door verregaande geestigheid!O, Duclari ... o,'t was om eens-voor-al te walgen van puntdichten en kalkoenen!Zo weinig aanmoediging dooft de vlam van 't genie uit tot de laatste vonk ...ik heb 't nooit weer gedaan!    DERTIENDE HOOFDSTUK   --En mag men nu weten waarom ge eigenlyk gesuspendeerd waart? --O ja, gaarne!Want daar ik alles wat ik u hiervan te zeggen heb, voor wáár geven en zelfs nog gedeeltelyk bewyzen kan, zult ge daaruit zien dat ik niet lichtvaardig handelde toen ik myn verhaal over dat vermiste kind, de praatjes van _Padang_ niet verwierp als volstrekt ongerymd.	stern
376	376	Men zal ze zeer geloofbaar vinden, zoodra men onzen dapperen generaal leert kennen in de zaken die _my_ betreffen.Er waren dan in myn kasrekening te _Natal_ onnauwkeurigheden en verzuimen.Ge weet hoe elke onnauwkeurigheid op nadeel uitloopt:nooit heeft men door slordigheid geld over.De chef van de komptabiliteit te _Padang_--die nu juist myn byzondere vriend niet was--beweerde dat er duizenden te-kort kwamen.Maar let wel dat men my, zoolang ik te _Natal_ was, daarop niet had opmerkzaam gemaakt.Geheel onverwachts ontving ik een overplaatsing naar de Padangsche bovenlanden.Je weet, Verbrugge, dat op Sumatra een plaatsing in de bovenlanden van _Padang	stern
377	377	"_ als voordeeliger en aangenamer wordt beschouwd dan in de noordelyke residentie.Daar ik nog slechts weinig maanden vroeger den Gouverneur by my had gezien--straks zult ge hooren waarom, en hoe?--en omdat er gedurende zyn verblyf te _Natal_, en zelfs in myn huis, zaken waren voorgevallen waarin ik meende my al zeer flink gedragen te hebben, nam ik die overplaatsing als een gunstige onderscheiding op, en vertrok van _Natal_ naar _PadangIk deed de reis met een fransch schip, de _Baobab_ van Marseille, dat te Atjeh peper had ingeladen, en ... natuurlyk te _gebrek had aan drinkwater."" Zoodra ik te _Padang_ aankwam, met het doel vandaar terstond naar de binnenlanden te vertrekken, wilde ik volgens gebruik en plicht den Gouverneur bezoeken, maar hy liet me zeggen dat hy me niet ontvangen kon, en tevens dat ik myn vertrek naar myn nieuwe standplaats moest uitstellen tot nader bevel.Ge begrypt dat ik hierover zeer verwonderd was, te-meer daar hy te _verlaten had in een stemming die me deed meenenby hem aangeschreven te staan.Ik had slechts weinig kennissen te _Padang_, maar van deze weinigen vernam ik--of lieverik bemerkte het aan hen--dat de generaal zeer verstoord op me was."	stern
378	378	Ik zeg dat ik 't _bemerkte_ omdat op een buitenpost als _Padang_ toen was, de welwillendheid van velen dienen kon als graadmeter der genade die men gevonden had in de oogen des Gouverneurs.Ik gevoelde dat er een storm in aantocht was, zonder te weten uit welken hoekde wind komen zou.Daar ik geld noodig had, verzocht ik dezen en genen me daarmee te-hulp te komen, en ik stond werkelyk verbaasd dat men my overal een weigerend antwoord gaf.Op _Padang_, niet minder dan elders in Indie, waar over 't geheel het krediet een zelfs _te_ groote rol speelt, was de stemming op dat stuk andersMen zou in elk ander geval met genoegen eenige honderden guldens hebben voorgeschoten aan een kontroleur die op reis was en tegen verwachting ergens werd opgehouden.Doch my weigerde men alle hulp.Ik drong by sommigen op 't noemen der oorzaken van dit wantrouwen aan, en _de fil en aiguille_ kwam ik eindelyk te weten dat men in myn geldelyk beheer te _Natal_ fouten en verzuimen had ontdekt, die me verdacht maakten van ontrouwe administratie.Dat er fouten in myn administratie waren, bevreemdde me volstrekt niet.	stern
379	379	"Juist het tegendeel zou me verwonderd hebben, maar wel vond ik 't zonderling dat de Gouverneur, die persoonlyk getuige was geweest hoe ik gedurig ver van myn bureau had te kampen gehad met de ontevredenheid der bevolking en aanhoudende pogingen tot opstand ... dat hy die zelf my geprezen had over wat hy ""kordaatheid"" noemde, aan de ontdekte fouten den naam geven kon van ontrouw of oneerlykheid.Niemand beter toch dan hy kon weten dat er in deze zaken nooit spraak kon zyn van iets anders dan van _force majeure_.En, al loochende men deze _force majeure, al wilde men my verantwoordelyk stellen voor fouten die begaan waren op oogenblikken dat ik--in levensgevaar dikwyls!--ver van de kas en wat er naar geleek, het beheer daarvan moest toevertrouwen aan anderen, al zou men eischen dat ik, het eene doende, het andere niet had mogen nalaten, dan nòg zou ik alleen schuldig geweest zyn aan een slordigheid die niets gemeens had met ""ontrouw."" Er bestonden bovendien, in die dagen vooral, talryke voorbeelden dat de Regeering deze moeielykheid der pozitie van de ambtenaren op Sumatra inzag, en 't scheen dan ook in grondbeginsel aangenomen by zulke gelegenheden iets door de vingers te zien.Men vergenoegde zich met van de betrokken ambtenaren de terugbetaling van 't ontbrekende te vorderen, en er moesten al zeer duidelyke bewyzen zyn voor men 't woord ""ontrouw"" uitsprak of zelfs daaraan dacht.Dit was dan ook zóó als regel aangenomen, dat ik te _Natal_ den Gouverneur zelf gezegd had bevreesd te zyn dat ik, na 't onderzoeken van myn verantwoording op de bureaux te _Padang_ veel zou te betalen hebben, waarop hy schouder-ophalend antwoordde:""och ... die geldzaken!"" als gevoelde hyzelf dat het mindere voor 't meerdere wyken moest.Nu erken ik dat geldzaken gewichtig zyn.Maar hoe gewichtig ook, ze waren in dit geval onderschikt aan andere takken van zorg en bezigheid."	stern
380	380	Als er door slordigheid of verzuim eenige duizenden te-kort waren in myn beheer, noem ik dit _op-zichzelfMaar als deze duizenden ontbraken ten-gevolge van myn gelukte pogingen om den opstand te voorkomen, die de landstreek van _Mandhéling_ dreigde in vuur en vlam te zetten, en de Atjinezen te doen terugkeeren in de oorden waaruit wy hen pas met veel opoffering van geld en volk hadden verjaagd, dan vervalt het gewicht van zoodanig te-kort, en 't werd zelfs reeds eenigszins onbillyk de terugbetaling daarvan opteleggen aan iemand die oneindig grooter belangen gered had.En toch had ik vrede met zoodanige terugbetaling.Want door die niet te vorderen, zou men een te wyde deur openstellen voor oneerlykheid. Na dagen toevens--ge begrypt in welke stemming!--ontving ik van de sekretarie des Gouverneurs een brief, waarin men my te kennen gaf dat ik van ontrouw werd verdacht gehouden, met last my te verantwoorden op een tal van aanmerkingen die er gevallen waren op myn beheer.Enkelen daarvan kon ik terstond ophelderen.Voor anderen evenwel had ik inzage van zekere stukken noodig, en vooral was 't voor my van belang die zaken natesporen te _Natal_ zelf, om by myn geëmployeerden naar de oorzaken der gevondenverschillen onderzoek te doen, en waarschynlyk zou ik dáár geslaagd wezen in myn pogingen om alles tot klaarheid te brengen.Het verzuim eener afschryving by-voorbeeld van naar _Mandhéling	stern
381	381	_ gezonden gelden--je weet, Verbrugge, dat de troepen in 't binnenland uit de Natalsche kas worden betaald--of iets dergelyks, dat me hoogstwaarschynlyk terstond zou geblekenals ik onderzoek had kunnen doenop de plaats zelf, had misschien tot die verdrietige fouten aanleiding gegeven.Maar de generaal wilde my niet naar _Natal_ laten vertrekken.Deze weigering deed my te meer letten op 't vreemde der wyze waarop die beschuldiging van ontrouw tegen my was ingebracht.Waarom toch was ik van _Natal_ onverwachts overgeplaatst, en wel onder verdenking van ontrouw?Waarom deelde men my dit onteerend vermoeden eerst mede, toen ik ver van de plaats was waar ik gelegenheid zou gehad hebben my te verantwoorden?En bovenal, waarom tegen my die zaken zoo terstond in het ongunstigst daglicht gesteld, in tegenspraak met de aangenomen gewoonte en de billykheid?	stern
382	382	" Voor ik nog al die aanmerkingen, zoo goed me zonder archief of mondelinge inlichtingen mogelyk was, beantwoord had, vernam ik zydelings dat de Generaal zoo verstoord op me was:""_omdat ik hem te Natal zoo gekontrarieerd had, waaraan ik dan ook, voegde men er by, zeer verkeerd had gedaan_.""Toen ging er een licht voor my op.Ja, ik had hem gekontrarieerd, maar in 't naïf denkbeeld dat hy me daarom achten zou!Ik hàd hem gekontrarieerd, maar by zyn vertrek had niets me doen gissen dat hy daarover verstoord was!Dom genoeg had ik de gunstige overplaatsing naar _Padang_, aangenomen als een bewys dat hy myn ""kontrarieeren"" schoon gevonden had.Ge zult zien, hoe weinig ik hem toen kende.Maar zoodra ik vernam dat dit de oorzaak was van de scherpte waarmee men myn geldelyke administratie beoordeeld had, was ik in vrede met myzelf.Ik beantwoordde punt voor punt zoo goed"	stern
383	383	"ik kon, en eindigde myn brief--ik bezit daarvan nog de minuut--met de woorden:  ""_Ik heb de op myn administratie gevallen aanmerkingen, zoo goed het my zonder archief of lokale nasporing mogelyk was, beantwoord.Ik verzoek Uhoogedelgestrenge my van alle welwillende konsideratiën te verschoonen.Ik ben jong, en onbeduidend in-vergelijking, met de macht der heerschende begrippen waartegen myn principes me noodzaken optestaan, maar blijf niettemin trotsch op myn zedelyke onafhankelykheid, trotsch op myn eer_.""  Den volgenden dag was ik gesuspendeerd wegens ""ontrouwe administratie."" Den Officier van justitie--we zeiden nog _fiskaal_ in dien tyd--werd gelast omtrent my ""ambt en plicht"" te betrachten.En zoo stond ik dus daar te _Padang, nauw drie-en-twintig jaren oud, en staarde de toekomst aan, die my eerloosheid brengen zou!Men raadde my aan, me te beroepen op myn jonge jaren--ik was nog onmondig toen de voorgegeven vergrypen hadden plaats gehad--maar dit wilde ik niet.Ik had immers reeds te veel gedacht en geleden, en ... ik durf zeggen:"	stern
384	384	te veel reeds gewerkt, dan dat ik me verschuilen zou achter myn jeugd.Ge ziet uit het zoo-even aangehaald slot van dien brief, dat ik niet wilde behandeld zyn als een kind, ik die te _Natal_ tegenover den generaal myn plicht had gedaan als een man.En tevens kunt ge uit dien brief zien hoe ongegrond de beschuldiging was, die men tegen my inbracht.Waarlyk, wie schuldig is aan lage vergrypen, schryft anders!Men nam me niet gevangen, en dit had toch moeten geschieden als het ernst ware geweest met die krimineele verdenking.Misschien echter was dit schynbaar verzuim niet zonder grond.Den gevangene immers is men onderhoud en voedsel schuldig.Daar ik _Padang_ niet verlaten kon, was ik in werkelykheid tòch een gevangene, maar een gevangene zonder dak en zonder brood.Ik had herhaaldelyk, doch telkens zonder baat, aan den Generaal geschreven dat hy myn vertrek van _Padang_ niet beletten mòcht, want dat, al ware ik schuldig aan 't allerergste, geen misdaad mocht gestraft worden met _hongerlyden	stern
385	385	" Nadat de rechtsraad, die blykbaar met de zaak verlegen was, den uitweg had gevonden zich onbevoegd te verklaren, omdat vervolgingen wegens misdryf in dienstbetrekking, niet mogen plaats hebben dan op machtiging van de Regeering te _Batavia_, hield my de generaal, zooals ik zeide, negen maanden te _PadangHy ontving eindelyk van-hooger-handme naar _Batavia_ te laten vertrekken. Toen ik een paar jaren daarna wat geld had--beste Tine, _jy_ hadt het me gegeven!--betaalde ik eenige duizenden guldens om de Natalsche kasrekeningen van 1842 en 1843 effen te maken, en toen zeide my iemand[103] die geacht kon worden de Regeering van Nederlandsch-Indie voortestellen:""dat had ik in uw plaats niet gedaan ...ik zou een wissel op de eeuwigheid gegeven hebben."" _Ainsi va le monde!_  * * * * *  Juist wilde Havelaar een aanvang maken met het verhaal dat zyn gasten van hem wachtten, en dat ophelderen zou waarin en waarom hy den Generaal Vandamme te _Natal_ zoo ""gekontrarieerd"" had, toen mevrouw Slotering zich in de voorgalery van haar woning vertoonde"	stern
386	386	, en den politie-oppasser wenkte, die naast Havelaars huis op een bank zat.Deze begaf zich tot haar, en riep daarop iets tot een man die zoo-even het erf betreden had, waarschynlyk met het doel om zich naar de keuken te begeven die achter 't huis gelegen was.Ons gezelschap zou hierop waarschynlyk niet gelet hebben, wanneer niet Tine dien middag aan tafel gezegd had dat mevrouw Slotering zoo schuw was, en een soort van toezicht scheen uitteoefenen over ieder die 't erf betrad.Men zag den man die door den oppasser geroepen was, tot haar gaan, en 't scheen wel dat ze hem in een verhoor nam dat niet in zyn voordeel afliep.Althans hy wendde zyn schreden en liep naar-buiten terug.Spyt me wel, zei Tine.Dat was misschien iemand die kippen te-koop had, of groente.Ik heb nog niets in huis. --Wel, laat dan daartoe maar iemand uitzenden, antwoordde Havelaar.Je weet dat inlandsche dames gaarne gezag oefenen.	stern
387	387	Haar man was vroeger de eerste persoon hier, en hoe weinig een adsistent-resident eigenlyk beduidt, in zyn afdeeling is hy een kleine koning:zy is nog niet gewoon aan de onttrooning.Laat ons die arme vrouw dit klein genoegen niet ontnemen.Houd je maar alsof je 't niet bemerkte. Dit nu viel Tine niet zwaar:_zy_ hield niet van gezag.Een uitweiding is hier noodig, en zelfs wil ik eens uitweiden over uitweidingen.Het valt een schryver soms niet gemakkelyk, juist doortezeilen tusschen de twee klippen van het te-veel of te-weinig, en deze moeielykheid wordt te grooter als men toestanden beschryft, die den lezer verplaatsen moeten op onbekenden bodem.Er is een te nauw verband tusschen plaatsen en gebeurtenissen, dan dat men de beschryving van die plaatsen geheel zou kunnen ontberen, en 't vermyden de beide klippen waarop ik doelde, wordt dubbel moeielyk voor iemand die Indie tot tooneel zyner vertelling gekozen heeft.Want waar een schryver die europesche toestanden behandelt, veel zaken als bekend kan veronderstellen, moet hy die zyn stuk in Indie spelen laat, zich gedurig vragen of de niet-Indische lezer deze of gene omstandigheid juist opvatten zal?	stern
388	388	"Wanneer de europesche lezer zich mevrouw Slotering voorstelt als ""logeerende"" by de Havelaars, zooals dit zou plaats-vinden in Europa, moet het hem onbegrypelyk voorkomen dat ze niet tegenwoordig was by't gezelschap dat de koffi gebruikte in de voorgalery.Wel heb ik reeds gezegd dat zy een afzonderlyk huis bewoonde, doch tot juist begrip hiervan en tevens van latere gebeurtenissen, is 't inderdaad noodig dat ik hem Havelaars huis en erf eenigszins doe kennen.De beschuldiging die zoo vaak wordt ingebracht tegen den grooten meester die den _Waverley_ schreef, dat hy dikwyls van 't geduld zyner lezers misbruik maakt door te veel bladzyden aan plaatsbeschryving te wyden, komt me ongegrond voor, en ik geloof dat men zich tot het beoordeelen van de juistheid eener zoodanige aanmerking, eenvoudig de vraag hebbe voorteleggen:was deze beschryving noodig tot juist opvatten van den indruk dien de schryver u wilde meedeelen?Zoo ja, men duide dan hèm niet ten-kwade dat hy van u de moeite verwacht te __ wat hy zich de moeite gaf te _schryvenZoo neen, dan werpe men 't boek weg.Want de schryver die ledig genoeg van hoofd is, om _zonder noodzaak_ topografie te geven voor denkbeelden, zal zelden de moeite van 't lezen waard zyn, ook daar waar ten-laatste zyn plaatsbeschryving een eind neemt.Maar men vergete niet dat het oordeel van den lezer over 't al of niet noodzakelyke eener afwyking, dikwyls valsch is, omdat hy vóór de katastrofe niet weten kan wat al of niet vereischt wordt tot geleidelyke ontwikkeling der toestanden."	stern
