	sentences	label
2369	Many amongst them deserved it less than I.	stern
2370	The Assistant Resident of Padang himself had been suspended, and    for a reason which, as I believe, was quite a different one from that given in the decision.	stern
2371	"I must tell you, however, that I cannot assure you that I know all about it, and that I say only what was thought to be true at Padang, and what may have been true, when taking into consideration above all the peculiarities of the General. """	stern
2372	He married his wife to gain a wager of an anker of wine.	stern
2373	He often went out in the evening, and went everywhere.	stern
2374	Mr. Valkenaar on one occasion so respected his incognito, that in a small street near the girls' orphanhouse, he gave him a thrashing, as a common disturber of the public peace.	stern
2375	Not far from that place lived Miss.	stern
2376	There was a rumour that this Miss had given birth to a child, that had disappeared.	stern
2377	The Assistant Resident was about to examine into the matter, and seems to have expressed his intention at a whist-party at the General's.	stern
2378	The next day he received an order to go to a certain district, whose Controller had been suspended from his functions because of true or supposed dishonesty, there to examine and report upon these affairs.	stern
2379	The Assistant Resident certainly wondered that he was charged with a thing that had no connexion whatever with his district ; but as he could, strictly speaking, consider this charge as an honourable distinction, and as he was on very good terms with the General, so that he had no cause to think of a snare, he acquiesced in the mission, and went to I don't know where, to execute his orders.	stern
2380	After some    time he returns and makes a report, that was not unfavour able to the Controller.	stern
2381	But lo ! the public (that is, ' no body and every one ') at Padang had now discovered that the Controller had only been suspended to afford an opportunity for the removal of the Assistant Resident from the place, in order to prevent his intended investigation of the disappearance of that child, or at least to delay it till it would be more difficult to clear up the mystery.	stern
2382	I now repeat that I do not know whether that was true, but since my better acquaintance with General van Damme, it appears to me very credible ; and at Padang likewise there was nobody who did not think him capable of such a thing, considering how very bad his morals were.	stern
2383	Most people only gave him credit for one quality, intre pidity in danger ; and if I, who have seen him in danger, stuck to the opinion that he was, after all, a courageous man, that alone would induce me to withhold this story.	stern
2384	It is true that he, in Sumatra, had caused many ' to be sabred down,' but that ought to have been seen more closely, to form a correct estimate of his valour; and, however strange it may appear, I believed that he owed his military glory in a great measure to the spirit of contradiction which animates us all more or less.	stern
2385	One readily admits, it is true, that Peter or Paul is this, or that ; but what he is, that one must leave him, and never can you be so sure to be praised as when you have a great, a very apparent fault.	stern
2386	You, Verbrugge, are drunk every day . . .	stern
2387	"""    ""I?"" asked Verbrugge, who was a pattern of tem perance."	stern
2388	""" Yes, I make you drunk every day."	stern
2389	You forget yourself so far that Duclari tumbles over you in the fore-gallery.	stern
2390	That he will find unpleasant, but he will immediately remember to have seen something good in you, which he did not remark before.	stern
2391	"And when I come, and I find you thus horizontal, then he will put his hand on my arm and say, ' Oh, believe me, he is otherwise such a good, honest, nice fellow !' """	stern
2392	"""I say that of Verbrugge, even when he is vertical"" said Duclari."	stern
2393	""" Not with the same fire and persuasion."	stern
2394	Think of it, how often one hears people say, ' Oh, if this man would be attentive to his business, he would be somebody, but- ' and then comes the story, how that he is not attentive to business, and is, therefore, nobody.	stern
2395	I believe that I know the reason of this.	stern
2396	Of those that are dead we always hear good qualities which we never before perceived.	stern
2397	This is because they are in nobody's way.	stern
2398	All men are more or less concurrents ; we should like to place everybody else completely under us, and to have all things under us.	stern
2399	Politeness, even self-interest, prevents the confession of this, for very soon nobody would bebeve us, even if we asserted something true.	stern
2400	A subterfuge is sought for, and look how we do it.	stern
2401	When you, Duclari, say, ' Lieutenant Slobkous is a good soldier, to be sure he is a good soldier,    I cannot sufficiently express what a good soldier Lieutenant Slobkous is, ... .	stern
2402	but he is no theorist . . . .'	stern
2403	"did you not say so, Duclari ? """	stern
2404	""" I never knew or saw a Lieutenant Slobkous."""	stern
2405	""" Very well, make one, and say that of him."""	stern
2406	""" Well, I make him, and say it."""	stern
2407	""" Do you know what you have now said ?"	stern
2408	You have said that you, Duclari, are thoroughly acquainted with theory.	stern
2409	I am not a bit better.	stern
2410	Believe me, we are wrong to be so angry with one who is very bad, for the good ones amongst us are very near the bad.	stern
2411	Suppose we call perfection 0, and take 100 degrees to be bad, how very wrong we are then, who fluctuate between 98 and 99, to call shame on a person who stands at 101.	stern
2412	"And still I believe that many do not attain the 100th degree for want of good qualities, courage, for instance, to be quite what 1 is."""	stern
2413	""" At what degree do I stand, Max ?"""	stern
2414	""" I want a magnifying-glass for the subdivisions, Tine."""	stern
2415	""" I object,"" cried Verbrugge,—"" no, Madam !"	stern
2416	"considering your proximity to the 0,—no, functionaries are suspended, a child is lost, a General is accused. . . ."""	stern
2417	""" But where 's the story ?"""	stern
2418	""" Tine, take care that next time there is something in the house."	stern
2419	No, Verbrugge, you will not get ' the story ' until I have been a little time longer on my hobby-horse, on the spirit of contradiction.	stern
2420	I said every man sees in    his fellow-creature a sort of rival.	stern
2421	One must not always blame what is but too obvious, therefore, we like to exalt a good quality excessively, to make the bad quality (which is properly the only thing we want to reveal) the more obvious, without displaying the appearance of partiality.	stern
2422	If any one comes to me complaining that I have called him a thief, when I have also called his daughter a lovely girl, then I reply : ' How can you be so angry since I have called your daughter a lovely girl ? '	stern
2423	Do you see, I win both ways.	stern
2424	"Each of us is a grocer; I take away his customers, who will not buy raisins of a thief,—and at the same time, it is said that I am a good man, because I praise the daughter of a rival in business."""	stern
2425	""" No, it is not so bad,"" said Duclari ; "" that is going much too far."""	stern
2426	""" You think so, because I made the comparison a little short and blunt."	stern
2427	You must mitigate it a little.	stern
2428	But if we must indeed acknowledge that somebody is in the possession of a quality which merits esteem, respect, or credit, then we are pleased to discover, near this quality, some thing which releases us in part or altogether of this tribute.	stern
2429	To such a poet we should bow, but .... he beats his wife.	stern
2430	You see, then, we like to use the black and blue of this wife as a motive to keep our backs straight ; and in the end we are pleased that he beats the poor creature, —a practice which in any other case we should condemn.	stern
2431	If we must acknowledge that somebody possesses qualities    that allow him the honour of a statue, if we can no longer deny his claims thereto without being thought ignorant, insensible, or jealous, then we say, ' Well : set him up!'	stern
2432	But already, while mounting him upon the pedestal, and while he himself still thinks that we are full of admiration of his excellence, we have already made the noose in the lasso, that is intended, on the first favourable opportunity, to pull him down.	stern
2433	The greater the changes among the occupiers of pedestals to have a turn too, and this so true, that we from habit, and for exercise, like a sportsman who shoots crows which he does not bag, like to pull down even these statues, whose foot-piece never can be mounted by us.	stern
2434	If Kappelman lives on sauerkraut and hard beer, he likes to say : ' Alexander was not great ....	stern
2435	he was intemperate,' whilst there exists for Kappelman not the least chance of rivalry with Alexander in conquering the world.	stern
2436	How this may be, I am sure that many never would have the idea that General Van Damme was so very brave, if his bravery could not have served as a vehicle for the always added : ' but ... his morality!'	stern
2437	And at the same time, that this immorality would not have been much thought of by many, who were not themselves so very invulnerable in this respect, if it had not been wanted to counterbalance his renown for prowess, which disturbed the slumbers of some.	stern
2438	One quality he possessed in a very high degree —energy.	stern
2439	What he intended to happen did generally    happen.	stern
2440	You see, however, I have immediately an antithesis ready—but in the choice of the means he was very free, and, as Van der Palm has said, as I believe unjustly, of Napoleon, ' Obstacles of morality never arrested him,' and then it is certainly easier to attain your aim than when you think yourself bound by such rule.	stern
2441	""" The Assistant Resident of Padang had made a report that sounded favourably for his suspended Controller, whose suspension got in this way a colour of injustice."	stern
2442	The Padang scandal continued : people always were talk ing about the disappearance of the child; the Assistant Resident was again obliged to notice the matter; but before he could clear up the mystery, he received an order, whereby he was suspended by the Governor of Western Sumatra ' because of negligence.'	stern
2443	He had, as it was said, out of friendship or pity, and while he knew better, represented the matter of the Controller in a false light.	stern
2444	I did not read the documents concerning this affair; but I know that the Assistant Resident was not in the least connected with this Controller, which is already evident from his having been chosen to examine the matter.	stern
2445	I know, moreover, that he was an estimable person, and the Government thought so too, which appears from the annulling of the suspension after the affair had been    examined elsewhere than on the west coast of Sumatra.	stern
2446	This Controller also was afterwards restored to his honour.	stern
2447	"It was their suspension which inspired me with the epigram that I caused to be put down on the General's breakfast-table by somebody who was then in his service, and had been formerly in mine— ' Suspension on legs, the suspension that rules— Old Jack the Suspender, the bogie of fools— Would surely his Conscience itself have suspended, Were't not that it long ago finally ended ?"""	stern
2448	""" Such a thing was not proper,"" said Duclari."	stern
2449	""" I quite agree ; . . ."	stern
2450	but I was bound to do something.	stern
2451	Only fancy : I had no money, received nothing : that I feared every day starvation, which in reality I was very near, I had few or no relations at Padang, and, moreover, I told the General that he was responsible if I perished from hunger, and that I should accept aid of nobody.	stern
2452	In the interior there were persons who, on hearing what had happened, invited me to come to their homes ; but the General prohibited the issue of my passport thither.	stern
2453	Neither was I allowed to go to Java.	stern
2454	Anywhere else I could have managed it, and perhaps there too, if people had not been so afraid of the mighty General.	stern
2455	It appeared    to be his intention to let me starve.	stern
2456	"Such a state of things lasted nine months !"""	stern
2457	""" And how did you live all that time ?"	stern
2458	"had the General plenty of turkeys ?"""	stern
2459	""" No, I did that only once ..."	stern
2460	"I made verses, and wrote comedies .... and so on."""	stern
2461	""" And was that enough to buy rice at Padang ?"""	stern
2462	""" No, but I did not ask that for it, ..."	stern
2463	I would rather not say how I lived.	stern
2464	""" Tine pressed his hand ; she knew it."	stern
2465	""" I have read a few lines which you wrote at that time on the back of a receipt,"" said Verbrugge."	stern
2466	""" I know what you mean ; the lines give you an idea of my position."	stern
2467	There was at that time a periodical paper, the ' Copyist' to which I subscribed.	stern
2468	As it was under the protection of the Government, the editor being an official under the General Secretary, the subscribers' money went into the Exchequer.	stern
2469	They offered me a receipt for twenty guilders.	stern
2470	As this money had to be booked at the Governor's office, and the receipt, if the money was not paid, had to pass these offices to be sent back to Batavia, I made use of this opportunity, and protested against my poverty on the back of the paper.	stern
2471	But when, afterwards, I went to the publishers of the ' Copyist? to give them my twenty guilders, I was told that I owed nothing.	stern
2472	It appears that the General had himself paid the money for me, to prevent this illustrated receipt being sent back to Batavia.	stern
2473	But what did he do, after the taking away of that turkey—?	stern
2474	""" It was a theft ; and after that epigram ? """	stern
2475	""" He punished me terribly."	stern
2476	If he had accused me as being guilty of want of respect for the Governor of Western Sumatra, which could have been explained in those days with a little ingenuity, as an endeavour to undermine, to revolt, ' or as theft on the public road,' he would have showed himself to be a right-minded man.	stern
2477	But no, he punished me better!	stern
2478	He ordered the man who had to watch the turkeys to choose henceforth another road ; and as to my epigram . . .	stern
2479	that is still worse—he said nothing, and did nothing.	stern
2480	You see that was cruel !	stern
2481	He did not grant me the smallest claim to be a martyr ...	stern
2482	I did not become interesting by persecution, and was not allowed to be unhappy through excess of wit ... it was enough to disgust me once for all with epigrams and turkeys.	stern
2483	So little encouragement extinguishes the flame of genius to the last spark !	stern
2484	I never did it again !	stern
2485	"    Chapter XIII   """	stern
2486	"And may we now hear why you were suspended?"" asked Duclari."	stern
2487	""" Oh yes ; for as I can assure you of, and even prove, the truth of all that I say on the subject, you will see that I did not act rashly, when I, in telling the story about that lost child, did not quite disregard the scandal of Padang ; because you will think it very credible, as soon as I shall have made you acquainted with this General in affairs that concern myself."	stern
2488	""" There were in my accounts at Natal inaccuracies and omissions."	stern
2489	You know how every inaccuracy ends in loss : inaccuracy never increases money.	stern
2490	It is pretended that I was short of thousands.	stern
2491	But, observe, they did not tell me that so long as I was at Natal.	stern
2492	Quite unexpectedly I received an appointment in the highlands of Padang.	stern
2493	You know, Verbrugge, that in Sumatra an appointment to the Padang highlands is considered as more profitable and more agreeable than one in the Northern Residency.	stern
2494	As   the Governor had visited me a short time before—by and by you will know why, and how—and things had happened in my house, in which I thought I had acted as a man ; I accepted this appointment as a distinction, and set out from Natal for Padang.	stern
2495	I made the passage on board a French ship, the 'Baobab,' of Marseilles, which had loaded pepper at Atchin, and, of course, on arriving at Natal was in want of fresh water.	stern
2496	As soon as I arrived at Padang, with the intention to depart from there to the interior, I wished, as in duty bound, to visit the Governor, but he sent word that he could not receive me ; and, at the same time, that I must delay my setting out for my new situation till further orders.	stern
2497	You may believe that I was very much surprised at that,—the more so because he left me at Natal in a humour which made me think that he entertained a high opinion of me.	stern
2498	I had but few acquaintances at Padang, but from the few I had, I heard, or rather perceived, that the General was very angry with me.	stern
2499	I say that I perceived it, because, at a country place such as Padang was then, the goodwill of many can serve as a thermometer of the favour in which one stands in the eye of the Governor.	stern
2500	I felt that a storm was near, without knowing from which point of the compass the wind would come.	stern
2501	As I was in want of money, I asked one and another of my friends to lend me some, and was quite astonished that I was met everywhere by a refusal.	stern
2502	At Padang, as everywhere else in the Indies, there is  great liberality in this respect.	stern
2503	In every other case, a few hundred guilders would have been lent with pleasure to a Controller who had been detained on his journey contrary to his expectations.	stern
2504	But I was refused every assistance.	stern
2505	I pressed some to tell me the cause of this distrust; and by little and little I got to know at last that in my money matters at Natal faults and oversights had been discovered, which now caused me to be suspected of dishonest administration.	stern
2506	That there were faults in my administration I was not surprised to hear ; the contrary would have surprised me ; but I wondered that the Governor, who had himself witnessed how I had always to struggle far from my office with a discontented population, ready to revolt at any moment ;— that he, who had him self given me credit for what he called 'manliness' could accuse me of dishonesty, as he knew better than any one that there could be no other question than that of 'force majeure.'	stern
2507	And though this force majeure was denied, though they wanted to make me responsible for faults that had happened at moments when I, often in danger of my life, far away from the cash or anything connected with it, had to intrust others with the administration of it, — even if it was expected that I, while doing one thing, ought not to have neglected the other, even then my only fault would have been a carelessness that had nothing in common with dishonesty.	stern
2508	Moreover in those days there were many instances in which the Government took into   consideration this difficult position of their functionaries in Sumatra ; and it seemed to be accepted as a principle on such occasions that some allowance should be made.	stern
2509	It only required that these functionaries should make good the deficiency, and the word ' dishonest ' was never pronounced without very clear proofs.	stern
2510	This was so much a custom that I myself told the Governor at Natal, that I feared I should have to pay a good deal, after my account had been examined at the offices at Padang, whereupon he replied, shrugging his shoulders : ' Ah ! . . .	stern
2511	those money matters . . .	stern
2512	' as if he himself felt that matters of smaller importance ought to give place to those of greater.	stern
2513	""" I readily admit that money affairs are important ; but, however important in themselves, they were in this case subordinate to other branches of duty and business."	stern
2514	If through carelessness or oversight some thousands failed in my administration, I call this no trifle ; but if these thousands failed in consequence of my successful efforts to prevent a revolt, that would have devastated the district of Mandheling with fire and sword, and that would have brought back the Atchinese to the haunts from where we had just driven them, with great sacrifice of blood and treasure, then the magnitude of the short-coming disappears, and it seems even a little unjust to make him refund who has saved infinitely more important interests.	stern
2515	"Yet I thought such a repayment right ; for the non-exaction of it would lay one open to a charge of dishonesty. """	stern
2516	After waiting for many days, you may conceive with what feelings I received at last from the Governor's Secretary a letter, in which I was given to understand that I was suspected of dishonesty, and I was ordered to reply to a number of charges that had been made against my administration.	stern
2517	Some of them I could explain immediately, for others I wanted to look at documents, and, above all, it was most important for me to look into these matters at Natal.	stern
2518	I could have examined clerks and other employes, to ascertain the causes of the mistakes, and very likely I should have succeeded in my endeavours to clear up all.	stern
2519	The neglect, for instance, to book money that had been sent to Mandheling—[you know, Verbrugge, that the troops in the interior are paid out of the Natal ex chequer]—or something like that, which I should, perhaps, have seen immediately, if I could have examined into it on the spot, as having been the cause of these sad faults.	stern
2520	But the General refused to let me go to Natal.	stern
2521	This refusal caused me to pay still more attention to the strange manner in which this accusation of dishonesty had been brought forward against me.	stern
2522	Why had I been suddenly transferred from Natal, and under colour of good intentions to me, if I was really suspected of dishonesty ?	stern
2523	Why did they communicate to me that disgraceful suspicion only for the first time, when I was far from the place  where I should have had an opportunity to clear myself?	stern
2524	And above all, why had these affairs been brought against me in the most unfavourable light, contrary to the usual custom, and to justice ?	stern
2525	"Before I had replied to all these observations as well as I could without written or verbal information, I learned that the reason why the General was so angry with me was— "" ' Because I had opposed him so much at Natal,' in which, as was added, ' I had done wrong.'"	stern
2526	""" Now, then, I saw it all."	stern
2527	Yes, I had opposed him ; but with the innocent idea that he would esteem me be cause I had opposed him ; but after his departure nothing made me suppose that he was angry with me on that account ; stupid as I was, I had accepted the favourable transfer to Padang as a proof that he had thought my opposition very noble.	stern
2528	You will see how little I knew him then.	stern
2529	But when I heard that this was the cause of the severity with which my money administration was condemned, I was at peace with myself.	stern
2530	I answered every point as well as I could, and ended my letter, of which I still have a copy, with the words, ' I have answered the observations made on my administration as well as is possible without consulting documents or having recourse to local investigation.	stern
2531	I beg your honour, on all benevolent considerations, to excuse me.	stern
2532	I am young and insignificant in comparison with the power of the dominant ideas, which my principles compel me to oppose ; but  I remain, nevertheless, proud of my moral independence, proud of my honour.'	stern
2533	""" The following day I was suspended on the plea of dishonest administration."	stern
2534	The officer of justice was ordered to fulfil my office and duty ; and such was my position at Padang, when scarcely twenty-three years of age.	stern
2535	I contemplated the future that must bring me infamy.	stern
2536	People advised me to appeal on the score of my youth ; for I was still under age when the pretended mistake occurred.	stern
2537	But I would not do that.	stern
2538	Had not I thought, suffered, and I daresay laboured too much already, to advance the plea of youth?	stern
2539	You may see from the end of the letter above named, that I would not be treated as a child, I who had done my duty at Natal against the Governor, and like a man ; and at the same time, you may perceive from this letter, how unfounded the accusation was which they brought to bear against me ; for a guilty man writes in another style.	stern
2540	I was not, however, taken into custody ; though this ought to have been done, if this accusation had been well founded.	stern
2541	Perhaps this apparent neglect was not without foundation, for a prisoner must be housed and fed.	stern
2542	As I could not leave Padang, I was in reality still a prisoner, but a prisoner without shelter and without bread.	stern
2543	I had often written, but without success, to the General, requesting that he would not prevent my departure from Padang, for, even supposing me to be guilty, no crime was punishable with starvation.	stern
2544	""" After the Council of Justice, which was at a loss how to deal with the affair, had found a way out of the difficulty by declaring itself unable to decide, because a prosecution for crime in the service of the country could not be held without the authorization of the Government at Batavia, the General kept me, as I said, nine months at Padang."	stern
2545	""" At last he himself received instructions from head quarters to let me set out for Batavia."	stern
2546	""" A few years afterwards, when I had some money–dear Tine, you had given it me–I paid some thousand guilders to clear the Natal accounts of 1841 and 1842, and then a person, who may be considered to represent the Government of the Dutch Indies, said, ' I would not have done that in your place ... I should have drawn a bill of exchange on eternity.'"	stern
2547	""" Ainsi va le monde !"	stern
2548	Havelaar was about to recommence the narrative, which his guests expected from him, and wherein he was to explain in what and why he had so opposed General van Damme at Natal, when Madam Slotering appeared in her fore-gallery, beckoning to the policeman who sat on a bench near Havelaar's house.	stern
2549	The policeman went over to her, and then said something to a man who had just entered the grounds, probably intending to go to the kitchen that was behind the house.	stern
2550	Our company would probably have paid no attention to this, if Madam Havelaar had not said that afternoon at dinner that Madam  Slotering was so shy, and appeared to exercise a sort of control over every one that came into the grounds.	stern
2551	We saw the man, who had been called by the policeman, go to her, and she questioned him, apparently much to his dissatisfaction.	stern
2552	At least he retraced his steps, and was soon outside.	stern
2553	""" I am very sorry for that,"" said Tine ; "" perhaps it was a man selling fowls, or vegetables ; I have nothing yet in the house."""	stern
2554	""" Then send some one after him,"" replied Havelaar ; ""you know that native ladies like to exercise power."	stern
2555	Her husband was formerly the first man in the place, and however small an Assistant Resident may be as an individual, he is in his own district a petty king : she is not yet accustomed to dethronement.	stern
2556	We must not grudge this small pleasure to the poor woman ; act as if you did not perceive it.	stern
2557	""" This was not difficult for Tine ; she had no desire for power."	stern
2558	A digression is necessary here, and I even intend to digress about digressions.	stern
2559	It is not easy for an author to sail exactly between the two rocks of the too much or too little, and this difficulty is enhanced if one describes situations that have to remove the reader to unknown countries.	stern
2560	There exists too nice a connexion between the places and the events for us to be able to abstain entirely from describing the former ; and to avoid the two rocks, already mentioned, becomes doubly difficult for him who  has chosen the Indies for the scene of his narrative.	stern
2561	For whereas the author who deals with European situations may suppose many affairs to be known, on the other hand he whose story refers to the Indies has continually to ask himself whether the non-Indian will rightly understand this or that.	stern
2562	If the European reader thinks of Madam Slotering as lodging with the Havelaars, as would be the case in Europe, it must appear incomprehensible that she was not present with the company that took coffee in the fore-gallery.	stern
2563	I have certainly already observed that she lived in a separate house ; but to understand this aright, and also events to be described, it is indeed necessary to make you acquainted with Havelaar's house and grounds.	stern
2564	The accusation often made against the great artist who wrote Waverley, that he often abuses the patience of his readers by devoting too many pages to topography, seems to me to be unfounded, and I believe that in order to judge of the appropriateness of such descriptions, one has only to consider—Was this topography required exactly to convey the impression which the author wanted to communicate to you ?	stern
2565	If so, do not be offended because he expects you to take the trouble to read what he had taken the trouble to write.	stern
2566	But, if it was not required, then throw the book aside ; for the author who is empty-headed enough unnecessarily to give topography for ideas, will be very seldom worth reading, even when at last his topography is at an end.	stern
2567	But the judgment of  the reader about the necessity of a deviation is often false, because he cannot know before the catastrophe what is necessary, and what not, to the systematic development of the situation; and when after the catastrophe he reads the book again—of books which one reads	stern
2568	but once I do not speak—and even then thinks that this or that digression could have been omitted without marring the impression of the whole, the question remains whether he would have had the same impression of the whole if the author had not conducted him thither in a more or less artificial manner, just by means of the digressions which seem to him to be superfluous.	stern
2569	Do you think that the death of Amy Robsart would have touched you, if you had been a stranger in the halls of Kenilworth ?	stern
2570	And do you think that there is no connexion—connexion through contrast—between the rich dress wherein the unworthy Leicester showed him self to her, and the blackness of his soul ?	stern
2571	Do you not understand that Leicester—every one knows this who is acquainted with him from other sources than the novel only—was infinitely worse than he was painted in Kenilworth ?	stern
2572	But the great novelist, who liked better to charm by an artistic arrangement of colours than by coarseness of colour, thought it beneath him to dip his brush in all the mud and all the blood that clung to the unworthy favourite of Elizabeth.	stern
2573	He wished to point out only one spot in the mud-pool; but he knew  how to present such spots vividly to the eye, by means of what he put in juxtaposition, in his immortal writings.	stern
2574	He who thinks that all this juxtaposition may be rejected as superfluous, quite forgets that in so doing in order to bring about effects, one would be obliged to go over to the school which, since 1830, has flourished so long in France ; though I must say to the honour of that country, that the authors who in this respect have offended the most against good taste have been valued most in foreign countries, and not in France itself.	stern
2575	The authors,—I believe that this school is now no more,— thought it easy to dip their hands in pools of blood and throw it in great spots on the picture, in order to be able to see them from a distance.	stern
2576	To be sure they are easier to paint, those rough lines of red and black, than the beautiful lines in the calyx of a lily.	stern
2577	Therefore that school generally chose kings for the heroes of narratives by preference, from the time when the nations were still in their infancy.	stern
2578	You see, the affliction of the king is represented on paper by cries of the people: his anger gives the author an opportunity to kill thousands on the field of battle : his errors give room to paint famine and plague — suchlike things give work to rough pencils.	stern
2579	If you are not touched at the sight of the corpse that lies there, there is room in my narrative for another man, convulsed with pain, and still shrieking.	stern
2580	Did you not weep for the mother, who sought in vain for her child ?	stern
2581	—Well, I will  show you another mother, who sees the quartering of her child.	stern
2582	Did you remain unmoved at the martyrdom of that man ?	stern
2583	—I increase the number a hundredfold by torturing ninety-nine at his side.	stern
2584	Are you hardened enough not to shudder when seeing this soldier, who, in the besieged fortification, devours his left arm because of hunger .... ?	stern
2585	"I propose you give order, "" Right and left wheel, form circle, left files eat left arms of right files . . ."	stern
2586	Yes, in this manner, artificial horrors become folly . . .	stern
2587	which en passant I would fain prove.	stern
2588	And yet we would be reduced to this if we condemned too soon an author who wished to prepare you for his catastrophe without having recourse to these scream ing colours.	stern
2589	But the danger of the other extreme is still greater.	stern
2590	You despise the efforts of coarse literature, which thinks it must take your feelings by storm with such rough weapons ; but if the author falls into the other extreme, if he sins by too much deviation from the principal matter, by too much pencilling, then your anger is still greater, and quite right ; for then he has bored you, and that is unpardonable.	stern
2591	If we walk together and you stray every moment from the road, and call me into the underwood only with the intention to prolong the walk, I think this disagreeable, and intend to walk alone for the future.	stern
2592	But if you can show me there a plant which I did not know before, or in which I may see something that I overlooked, if you show me from time to time a flower, which I like to pluck and carry in my button-hole, then I forgive your deviation from the road ; yes, I am grateful for it.	stern
2593	And even without flower or plant, when you call me aside to show me through the trees the path that we shall walk upon by and by, but which now is still far from us in the depth, and which winds itself as a scarcely perceptible line through the field there below, then likewise I do not take this deviation amiss.	stern
2594	For when at last we have arrived thus far, I shall know how our road has wound through the mountain, how it is that the sun, that was a few minutes ago there, is now on our left ; why that hill is now behind us, whose summit was just now before us .... then through that deviation you have made it easy for me to comprehend my walk-and to comprehend is to enjoy.	stern
2595	Reader, I have often in my narrative left you on the broad way, though it has cost me much not to take you with me into the underwood I was afraid that the walk would weary you, as I did not know if you would be pleased with the flowers and plants which I would show you ; but as I believe that you will afterwards be pleased to have seen the path we shall walk upon presently, I am obliged to tell you something about Havelaar's house.	stern
2596	You would be very wrong to form your ideas of a house in the Indies according to European notions, and to think of a heap of stones, small rooms piled upon large rooms, with the street before it, neighbours right and left, whose household gods lean against yours, and a little garden with three gooseberry-bushes behind.	stern
2597	With a few exceptions, the houses in the Indies have but one storey.	stern
2598	The European reader will think this very strange, for it is a peculiarity of civilisation, or what passes for it, to consider strange all that is natural.	stern
2599	The Indian houses are quite different from ours, but they are not strange ; our houses are strange.	stern
2600	He who was the first to allow him self the luxury of not sleeping in the same room with his cows, put the second room of his house not upon, but next to the first, for to build them all on the ground is both more simple and more comfortable.	stern
2601	Our high houses owe their origin to want of space : we seek high in the air what we miss on the ground ; and so every maid-servant, who in the evening shuts the window of her bed-room under the eaves, is a protest against this crowding, even when she is thinking, what I can readily believe, of something else.	stern
2602	In those countries, also, where civilisation and over crowding of the population have not yet pushed mankind high up, because of the pressure below, the houses are of one storey, and Havelaar's did not belong to the few exceptions to this rule.	stern
2603	On entering, ....	stern
2604	"but no, I will give a proof that I abandon all claims to the  picturesque. """	stern
2605	"Given,"" an oblong : divide it into twentyone parts, three in breadth, seven in depth."	stern
2606	You give each of these partitions a number, beginning with the upper corner on the left-hand side, from there to the right, so that four comes under one, and so on.	stern
2607	The first three numbers together form the fore-gallery, which is often open on three sides, and whose roof is supported in the front by pillars.	stern
2608	From there, one enters by two folding doors, the inner gallery which is represented by the three following numbers.	stern
2609	The partitions 7, 9, 10, 12, 13, 15, 16, and 18, are rooms, most of them being connected by doors with each other.	stern
2610	The three last numbers form the open gallery behind, and what I have not mentioned is a sort of closed inner gallery or passage.	stern
2611	I am very proud of this description.	stern
2612	"I do not know what expression is used in Holland to give the idea conveyed in the Indies by the word "" estate."""	stern
2613	""" Estate "" is there neither garden, nor park, nor field, nor wood, but either something, or that, or altogether, or none of these."	stern
2614	"It is the ' ground ' that belongs to the house, in  so far as it is not covered by the house ; thus, in India, the expression, "" garden and estate"" would be a pleonasm."	stern
2615	There are no houses, or very few, without such ground.	stern
2616	Some estates contain wood, and garden, and field, and make you think of a park ; others are flower-gardens ; elsewhere, again, the whole estate is one large grass-field ; and lastly, there are some very simple ones reduced to a macadamised square, which is perhaps less agreeable to the eye, but which promotes cleanliness in the houses, because many insects are harboured by grass or trees.	stern
2617	"Havelaar's "" estate "" was very large ; yes, however strange it may sound, it might be called on one side boundless, as it was bordered by a ravine that extended to the shores of the Tji-Udjung, the river that surrounded Rankas-Betong with one of its many windings."	stern
2618	It would be difficult to say where the ground of the Assistant Resident's house ended, and where the common commenced, as the great ebb-tides and floods of the Tji-Udjung, which at this time had drawn back its shores as far as the horizon, and which at another time filled the ravine up to very near Havelaar's house, changed its limits every moment.	stern
2619	This ravine had always been a thorn in the eye of Madam Slotering,—that was very clear.	stern
2620	The vegetable growth, everywhere so rapid in India, was always particularly luxuriant, on account of the mud that was left behind, to such an extent that, though the rising and falling of the water happened with a force that rooted up and carried  away the underwood, a little time was sufficient to cover the ground with a shagginess which rendered the clearing of the grounds, even near the house, very difficult.	stern
2621	And this would have been no little grief even to one who was not a mother.	stern
2622	For not to speak of all sorts of insects that generally flew during the evening round the lamp in such a multitude that to read and write became impossible, which is very tiresome in many parts of the Indies, there were a number of snakes and other animals in the underwood, not only in the ravine, but even found every moment in the garden, near and behind the house, or in the grass of the square in front.	stern
2623	Standing in the fore-gallery with the face to this square, one's back was to the house ; on the left was the building with the offices, the counting-house, and the place for meetings, where Havelaar had spoken that morning to the chiefs, and behind that was the ravine which extended to the Tji-Udjung.	stern
2624	Exactly opposite the offices was the old mansion of the Assistant Residents, which was now temporarily inhabited by Madam Slotering ; and as one could reach the estate by two ways that were approached on both sides by the grass-fields, of course every one who came on the estate to go to the kitchen or stalls that were behind the principal building, had either to pass the offices or Madam Slotering's house.	stern
2625	On one side of the principal building, and behind it, was the very large garden, which had excited the joy of Tine, because of the many flowers  which she found there, and above all, because there little Max could so often play.	stern
